01/01/2000;00:02:19;1;94;
01/01/2000;00:02:20;8;100;
01/01/2000;00:02:21;2;98;
01/01/2000;00:02:22;7;98;
01/01/2000;00:02:23;5;99;
01/01/2000;00:02:24;6;96;
01/01/2000;00:02:25;7;97;
01/01/2000;00:02:26;4;95;
01/01/2000;00:02:27;2;96;
01/01/2000;00:02:28;4;92;
01/01/2000;00:02:29;1;93;
01/01/2000;00:02:30;5;91;
01/01/2000;00:02:31;10;93;
01/01/2000;00:02:32;0;96;
01/01/2000;00:02:33;5;95;
01/01/2000;00:02:34;5;96;
01/01/2000;00:02:35;1;92;
01/01/2000;00:02:36;5;99;
01/01/2000;00:02:37;10;100;
01/01/2000;00:02:38;7;100;
01/01/2000;00:02:39;6;96;
01/01/2000;00:02:40;10;90;
01/01/2000;00:02:41;1;90;
01/01/2000;00:02:42;4;93;
01/01/2000;00:02:43;4;98;
01/01/2000;00:02:44;7;100;
01/01/2000;00:02:45;5;94;
01/01/2000;00:02:46;0;94;
01/01/2000;00:02:47;7;100;
01/01/2000;00:02:48;8;92;
01/01/2000;00:02:49;6;99;
01/01/2000;00:02:50;9;92;
01/01/2000;00:02:51;9;98;
01/01/2000;00:02:52;2;90;
01/01/2000;00:02:53;6;90;
01/01/2000;00:02:54;2;90;
01/01/2000;00:02:55;6;91;
01/01/2000;00:02:56;5;95;
01/01/2000;00:02:57;9;97;
01/01/2000;00:02:58;6;98;
01/01/2000;00:02:59;8;98;
01/01/2000;00:03:00;4;96;
01/01/2000;00:03:01;5;96;
01/01/2000;00:03:02;5;95;
01/01/2000;00:03:03;10;98;
01/01/2000;00:03:04;10;90;
01/01/2000;00:03:05;6;92;
01/01/2000;00:03:06;0;92;
01/01/2000;00:03:07;3;98;
01/01/2000;00:03:08;9;92;
01/01/2000;00:03:09;6;95;
01/01/2000;00:03:10;6;93;
01/01/2000;00:03:11;3;96;
01/01/2000;00:03:12;6;91;
01/01/2000;00:03:13;8;90;
01/01/2000;00:03:14;6;92;
01/01/2000;00:03:15;5;92;
01/01/2000;00:03:16;3;90;
01/01/2000;00:03:17;5;97;
01/01/2000;00:03:18;3;100;
01/01/2000;00:03:19;0;99;
01/01/2000;00:03:20;2;93;
01/01/2000;00:03:21;0;98;
01/01/2000;00:03:22;5;96;
01/01/2000;00:03:23;2;94;
01/01/2000;00:03:24;2;90;
01/01/2000;00:03:25;6;100;
01/01/2000;00:03:26;7;98;
01/01/2000;00:03:27;6;100;
01/01/2000;00:03:28;5;91;
01/01/2000;00:03:29;8;96;
01/01/2000;00:03:30;4;99;
01/01/2000;00:03:31;0;93;
01/01/2000;00:03:32;2;100;
01/01/2000;00:03:33;3;93;
01/01/2000;00:03:34;8;90;
01/01/2000;00:03:35;1;94;
01/01/2000;00:03:36;0;90;
01/01/2000;00:03:37;3;99;
01/01/2000;00:03:38;4;99;
01/01/2000;00:03:39;2;90;
01/01/2000;00:03:40;3;98;
01/01/2000;00:03:41;7;94;
01/01/2000;00:03:42;10;94;
01/01/2000;00:03:43;5;99;
01/01/2000;00:03:44;2;94;
01/01/2000;00:03:45;1;91;
01/01/2000;00:03:46;8;90;
01/01/2000;00:03:47;8;93;
01/01/2000;00:03:48;9;94;
01/01/2000;00:03:49;1;96;
01/01/2000;00:03:50;8;92;
01/01/2000;00:03:51;9;90;
01/01/2000;00:03:52;10;100;
01/01/2000;00:03:53;6;96;
01/01/2000;00:03:54;0;93;
01/01/2000;00:03:55;1;90;
01/01/2000;00:03:56;8;93;
01/01/2000;00:03:57;5;98;
01/01/2000;00:03:58;0;96;
01/01/2000;00:03:59;3;95;
01/01/2000;00:04:00;8;91;
01/01/2000;00:04:01;6;98;
01/01/2000;00:04:02;3;91;
01/01/2000;00:04:03;10;97;
01/01/2000;00:04:04;4;96;
01/01/2000;00:04:05;0;92;
01/01/2000;00:04:06;5;100;
01/01/2000;00:04:07;5;91;
01/01/2000;00:04:08;4;95;
01/01/2000;00:04:09;7;90;
01/01/2000;00:04:10;8;97;
01/01/2000;00:04:11;4;95;
01/01/2000;00:04:12;1;95;
01/01/2000;00:04:13;2;96;
01/01/2000;00:04:14;9;94;
01/01/2000;00:04:15;4;90;
01/01/2000;00:04:16;3;99;
01/01/2000;00:04:17;7;98;
01/01/2000;00:04:18;10;95;
01/01/2000;00:04:19;6;94;
01/01/2000;00:04:20;7;98;
01/01/2000;00:04:21;5;100;
01/01/2000;00:04:22;1;95;
01/01/2000;00:04:23;8;93;
01/01/2000;00:04:24;0;95;
01/01/2000;00:04:25;2;95;
01/01/2000;00:04:26;4;99;
01/01/2000;00:04:27;3;90;
01/01/2000;00:04:28;10;94;
01/01/2000;00:04:29;4;95;
01/01/2000;00:04:30;4;94;
01/01/2000;00:04:31;2;94;
01/01/2000;00:04:32;4;93;
01/01/2000;00:04:33;4;92;
01/01/2000;00:04:34;9;90;
01/01/2000;00:04:35;2;93;
01/01/2000;00:04:36;3;91;
01/01/2000;00:04:37;7;97;
01/01/2000;00:04:38;3;93;
01/01/2000;00:04:39;9;97;
01/01/2000;00:04:40;5;97;
01/01/2000;00:04:41;10;100;
01/01/2000;00:04:42;3;93;
01/01/2000;00:04:43;10;100;
01/01/2000;00:04:44;4;97;
01/01/2000;00:04:45;9;97;
01/01/2000;00:04:46;5;100;
01/01/2000;00:04:47;5;93;
01/01/2000;00:04:48;8;96;
01/01/2000;00:04:49;8;94;
01/01/2000;00:04:50;10;99;
01/01/2000;00:04:51;1;92;
01/01/2000;00:04:52;7;94;
01/01/2000;00:04:53;0;91;
01/01/2000;00:04:54;4;94;
01/01/2000;00:04:55;1;93;
01/01/2000;00:04:56;10;93;
01/01/2000;00:04:57;5;99;
01/01/2000;00:04:58;3;99;
01/01/2000;00:04:59;7;94;
01/01/2000;00:05:00;10;96;
01/01/2000;00:05:01;9;100;
01/01/2000;00:05:02;9;96;
01/01/2000;00:05:03;5;91;
01/01/2000;00:05:04;0;93;
01/01/2000;00:05:05;3;96;
01/01/2000;00:05:06;2;92;
01/01/2000;00:05:07;8;93;
01/01/2000;00:05:08;8;96;
01/01/2000;00:05:09;10;100;
01/01/2000;00:05:10;5;95;
01/01/2000;00:05:11;10;94;
01/01/2000;00:05:12;6;94;
01/01/2000;00:05:13;9;93;
01/01/2000;00:05:14;3;97;
01/01/2000;00:05:15;10;92;
01/01/2000;00:05:16;1;92;
01/01/2000;00:05:17;7;95;
01/01/2000;00:05:18;2;94;
01/01/2000;00:05:19;10;95;
01/01/2000;00:05:20;8;100;
01/01/2000;00:05:21;6;100;
01/01/2000;00:05:22;5;97;
01/01/2000;00:05:23;8;99;
01/01/2000;00:05:24;3;94;
01/01/2000;00:05:25;3;91;
01/01/2000;00:05:26;8;92;
01/01/2000;00:05:27;4;100;
01/01/2000;00:05:28;1;91;
01/01/2000;00:05:29;9;93;
01/01/2000;00:05:30;10;100;
01/01/2000;00:05:31;4;96;
01/01/2000;00:05:32;10;93;
01/01/2000;00:05:33;7;99;
01/01/2000;00:05:34;0;94;
01/01/2000;00:05:35;0;97;
01/01/2000;00:05:36;9;94;
01/01/2000;00:05:37;0;98;
01/01/2000;00:05:38;7;93;
01/01/2000;00:05:39;6;100;
01/01/2000;00:05:40;4;96;
01/01/2000;00:05:41;4;90;
01/01/2000;00:05:42;1;98;
01/01/2000;00:05:43;4;96;
01/01/2000;00:05:44;3;98;
01/01/2000;00:05:45;6;93;
01/01/2000;00:05:46;6;98;
01/01/2000;00:05:47;7;91;
01/01/2000;00:05:48;2;95;
01/01/2000;00:05:49;6;100;
01/01/2000;00:05:50;3;100;
01/01/2000;00:05:51;7;95;
01/01/2000;00:05:52;2;99;
01/01/2000;00:05:53;8;99;
01/01/2000;00:05:54;2;99;
01/01/2000;00:05:55;7;100;
01/01/2000;00:05:56;3;95;
01/01/2000;00:05:57;8;99;
01/01/2000;00:05:58;7;94;
01/01/2000;00:05:59;0;96;
01/01/2000;00:06:00;7;97;
01/01/2000;00:06:01;1;100;
01/01/2000;00:06:02;8;98;
01/01/2000;00:06:03;9;92;
01/01/2000;00:06:04;9;91;
01/01/2000;00:06:05;0;96;
01/01/2000;00:06:06;2;96;
01/01/2000;00:06:07;8;99;
01/01/2000;00:06:08;7;99;
01/01/2000;00:06:09;3;92;
01/01/2000;00:06:10;0;98;
01/01/2000;00:06:11;4;96;
01/01/2000;00:06:12;4;90;
01/01/2000;00:06:13;8;90;
01/01/2000;00:06:14;5;96;
01/01/2000;00:06:15;9;93;
01/01/2000;00:06:16;1;93;
01/01/2000;00:06:17;6;91;
01/01/2000;00:06:18;7;91;
01/01/2000;00:06:19;6;90;
01/01/2000;00:06:20;0;98;
01/01/2000;00:06:21;0;99;
01/01/2000;00:06:22;6;93;
01/01/2000;00:06:23;4;95;
01/01/2000;00:06:24;9;92;
01/01/2000;00:06:25;1;100;
01/01/2000;00:06:26;2;95;
01/01/2000;00:06:27;3;96;
01/01/2000;00:06:28;7;96;
01/01/2000;00:06:29;9;91;
01/01/2000;00:06:30;3;92;
01/01/2000;00:06:31;10;96;
01/01/2000;00:06:32;8;94;
01/01/2000;00:06:33;8;97;
01/01/2000;00:06:34;2;97;
01/01/2000;00:06:35;1;90;
01/01/2000;00:06:36;10;94;
01/01/2000;00:06:37;6;100;
01/01/2000;00:06:38;5;98;
01/01/2000;00:06:39;0;97;
01/01/2000;00:06:40;2;90;
01/01/2000;00:06:41;5;97;
01/01/2000;00:06:42;0;99;
01/01/2000;00:06:43;8;94;
01/01/2000;00:06:44;8;100;
01/01/2000;00:06:45;2;91;
01/01/2000;00:06:46;3;97;
01/01/2000;00:06:47;3;100;
01/01/2000;00:06:48;3;94;
01/01/2000;00:06:49;1;97;
01/01/2000;00:06:50;1;90;
01/01/2000;00:06:51;8;91;
01/01/2000;00:06:52;0;91;
01/01/2000;00:06:53;3;97;
01/01/2000;00:06:54;10;99;
01/01/2000;00:06:55;6;91;
01/01/2000;00:06:56;4;94;
01/01/2000;00:06:57;0;94;
01/01/2000;00:06:58;1;94;
01/01/2000;00:06:59;5;99;
01/01/2000;00:07:00;2;93;
01/01/2000;00:07:01;5;91;
01/01/2000;00:07:02;2;94;
01/01/2000;00:07:03;8;96;
01/01/2000;00:07:04;10;98;
01/01/2000;00:07:05;5;100;
01/01/2000;00:07:06;3;94;
01/01/2000;00:07:07;2;90;
01/01/2000;00:07:08;0;92;
01/01/2000;00:07:09;8;95;
01/01/2000;00:07:10;10;94;
01/01/2000;00:07:11;9;100;
01/01/2000;00:07:12;6;93;
01/01/2000;00:07:13;4;91;
01/01/2000;00:07:14;2;95;
01/01/2000;00:07:15;3;90;
01/01/2000;00:07:16;6;91;
01/01/2000;00:07:17;7;93;
01/01/2000;00:07:18;7;96;
01/01/2000;00:07:19;8;98;
01/01/2000;00:07:20;1;97;
01/01/2000;00:07:21;6;94;
01/01/2000;00:07:22;0;97;
01/01/2000;00:07:23;8;95;
01/01/2000;00:07:24;5;91;
01/01/2000;00:07:25;6;97;
01/01/2000;00:07:26;0;95;
01/01/2000;00:07:27;7;93;
01/01/2000;00:07:28;8;90;
01/01/2000;00:07:29;10;92;
01/01/2000;00:07:30;9;92;
01/01/2000;00:07:31;0;98;
01/01/2000;00:07:32;1;99;
01/01/2000;00:07:33;2;93;
01/01/2000;00:07:34;1;97;
01/01/2000;00:07:35;6;94;
01/01/2000;00:07:36;1;100;
01/01/2000;00:07:37;8;95;
01/01/2000;00:07:38;1;96;
01/01/2000;00:07:39;10;92;
01/01/2000;00:07:40;9;99;
01/01/2000;00:07:41;9;97;
01/01/2000;00:07:42;8;97;
01/01/2000;00:07:43;3;99;
01/01/2000;00:07:44;10;93;
01/01/2000;00:07:45;9;90;
01/01/2000;00:07:46;0;95;
01/01/2000;00:07:47;1;95;
01/01/2000;00:07:48;7;95;
01/01/2000;00:07:49;1;95;
01/01/2000;00:07:50;5;95;
01/01/2000;00:07:51;8;94;
01/01/2000;00:07:52;10;94;
01/01/2000;00:07:53;6;90;
01/01/2000;00:07:54;3;92;
01/01/2000;00:07:55;7;90;
01/01/2000;00:07:56;2;97;
01/01/2000;00:07:57;5;99;
01/01/2000;00:07:58;0;94;
01/01/2000;00:07:59;0;93;
01/01/2000;00:08:00;0;100;
01/01/2000;00:08:01;7;96;
01/01/2000;00:08:02;4;99;
01/01/2000;00:08:03;9;91;
01/01/2000;00:08:04;7;96;
01/01/2000;00:08:05;6;97;
01/01/2000;00:08:06;10;93;
01/01/2000;00:08:07;9;90;
01/01/2000;00:08:08;4;99;
01/01/2000;00:08:09;3;96;
01/01/2000;00:08:10;10;99;
01/01/2000;00:08:11;9;96;
01/01/2000;00:08:12;4;91;
01/01/2000;00:08:13;0;93;
01/01/2000;00:08:14;9;93;
01/01/2000;00:08:15;2;95;
01/01/2000;00:08:16;0;96;
01/01/2000;00:08:17;10;90;
01/01/2000;00:08:18;3;96;
01/01/2000;00:08:19;1;93;
01/01/2000;00:08:20;2;94;
01/01/2000;00:08:21;7;91;
01/01/2000;00:08:22;10;91;
01/01/2000;00:08:23;2;99;
01/01/2000;00:08:24;7;90;
01/01/2000;00:08:25;6;100;
01/01/2000;00:08:26;10;90;
01/01/2000;00:08:27;9;98;
01/01/2000;00:08:28;2;92;
01/01/2000;00:08:29;10;91;
01/01/2000;00:08:30;2;93;
01/01/2000;00:08:31;3;98;
01/01/2000;00:08:32;6;92;
01/01/2000;00:08:33;2;92;
01/01/2000;00:08:34;6;99;
01/01/2000;00:08:35;2;95;
01/01/2000;00:08:36;4;95;
01/01/2000;00:08:37;3;95;
01/01/2000;00:08:38;3;98;
01/01/2000;00:08:39;9;97;
01/01/2000;00:08:40;1;93;
01/01/2000;00:08:41;1;99;
01/01/2000;00:08:42;0;90;
01/01/2000;00:08:43;3;97;
01/01/2000;00:08:44;4;92;
01/01/2000;00:08:45;5;98;
01/01/2000;00:08:46;7;95;
01/01/2000;00:08:47;8;100;
01/01/2000;00:08:48;3;95;
01/01/2000;00:08:49;8;93;
01/01/2000;00:08:50;8;97;
01/01/2000;00:08:51;0;95;
01/01/2000;00:08:52;10;100;
01/01/2000;00:08:53;2;99;
01/01/2000;00:08:54;9;91;
01/01/2000;00:08:55;5;98;
01/01/2000;00:08:56;5;95;
01/01/2000;00:08:57;8;94;
01/01/2000;00:08:58;2;97;
01/01/2000;00:08:59;6;95;
01/01/2000;00:09:00;6;93;
01/01/2000;00:09:01;3;93;
01/01/2000;00:09:02;1;96;
01/01/2000;00:09:03;7;99;
01/01/2000;00:09:04;3;99;
01/01/2000;00:09:05;3;99;
01/01/2000;00:09:06;5;98;
01/01/2000;00:09:07;4;91;
01/01/2000;00:09:08;4;91;
01/01/2000;00:09:09;8;100;
01/01/2000;00:09:10;5;95;
01/01/2000;00:09:11;5;100;
01/01/2000;00:09:12;7;100;
01/01/2000;00:09:13;9;92;
01/01/2000;00:09:14;7;98;
01/01/2000;00:09:15;0;96;
01/01/2000;00:09:16;6;93;
01/01/2000;00:09:17;2;99;
01/01/2000;00:09:18;5;92;
01/01/2000;00:09:19;8;96;
01/01/2000;00:09:20;1;94;
01/01/2000;00:09:21;7;95;
01/01/2000;00:09:22;0;100;
01/01/2000;00:09:23;0;96;
01/01/2000;00:09:24;1;97;
01/01/2000;00:09:25;0;91;
01/01/2000;00:09:26;10;97;
01/01/2000;00:09:27;0;95;
01/01/2000;00:09:28;5;97;
01/01/2000;00:09:29;0;97;
01/01/2000;00:09:30;9;91;
01/01/2000;00:09:31;6;95;
01/01/2000;00:09:32;1;98;
01/01/2000;00:09:33;4;92;
01/01/2000;00:09:34;5;90;
01/01/2000;00:09:35;3;95;
01/01/2000;00:09:36;3;97;
01/01/2000;00:09:37;8;94;
01/01/2000;00:09:38;8;97;
01/01/2000;00:09:39;6;94;
01/01/2000;00:09:40;7;90;
01/01/2000;00:09:41;2;99;
01/01/2000;00:09:42;0;94;
01/01/2000;00:09:43;10;98;
01/01/2000;00:09:44;2;90;
01/01/2000;00:09:45;6;95;
01/01/2000;00:09:46;6;93;
01/01/2000;00:09:47;2;93;
01/01/2000;00:09:48;0;97;
01/01/2000;00:09:49;10;90;
01/01/2000;00:09:50;0;93;
01/01/2000;00:09:51;5;96;
01/01/2000;00:09:52;2;97;
01/01/2000;00:09:53;6;91;
01/01/2000;00:09:54;5;96;
01/01/2000;00:09:55;10;90;
01/01/2000;00:09:56;10;96;
01/01/2000;00:09:57;3;99;
01/01/2000;00:09:58;6;98;
01/01/2000;00:09:59;6;100;
01/01/2000;00:10:00;5;91;
01/01/2000;00:10:01;6;96;
01/01/2000;00:10:02;3;92;
01/01/2000;00:10:03;0;99;
01/01/2000;00:10:04;4;96;
01/01/2000;00:10:05;5;100;
01/01/2000;00:10:06;10;95;
01/01/2000;00:10:07;1;90;
01/01/2000;00:10:08;3;96;
01/01/2000;00:10:09;1;90;
01/01/2000;00:10:10;4;91;
01/01/2000;00:10:11;1;91;
01/01/2000;00:10:12;2;98;
01/01/2000;00:10:13;6;99;
01/01/2000;00:10:14;9;90;
01/01/2000;00:10:15;2;92;
01/01/2000;00:10:16;2;90;
01/01/2000;00:10:17;1;100;
01/01/2000;00:10:18;10;94;
01/01/2000;00:10:19;7;93;
01/01/2000;00:10:20;10;98;
01/01/2000;00:10:21;5;92;
01/01/2000;00:10:22;1;93;
01/01/2000;00:10:23;0;99;
01/01/2000;00:10:24;0;92;
01/01/2000;00:10:25;6;96;
01/01/2000;00:10:26;2;99;
01/01/2000;00:10:27;5;96;
01/01/2000;00:10:28;1;92;
01/01/2000;00:10:29;9;92;
01/01/2000;00:10:30;10;91;
01/01/2000;00:10:31;7;95;
01/01/2000;00:10:32;1;95;
01/01/2000;00:10:33;7;95;
01/01/2000;00:10:34;8;93;
01/01/2000;00:10:35;10;96;
01/01/2000;00:10:36;6;92;
01/01/2000;00:10:37;9;100;
01/01/2000;00:10:38;9;90;
01/01/2000;00:10:39;5;91;
01/01/2000;00:10:40;5;93;
01/01/2000;00:10:41;9;100;
01/01/2000;00:10:42;1;97;
01/01/2000;00:10:43;8;97;
01/01/2000;00:10:44;3;100;
01/01/2000;00:10:45;0;95;
01/01/2000;00:10:46;4;90;
01/01/2000;00:10:47;3;95;
01/01/2000;00:10:48;8;97;
01/01/2000;00:10:49;4;93;
01/01/2000;00:10:50;5;97;
01/01/2000;00:10:51;1;93;
01/01/2000;00:10:52;6;90;
01/01/2000;00:10:53;10;97;
01/01/2000;00:10:54;9;92;
01/01/2000;00:10:55;6;97;
01/01/2000;00:10:56;7;92;
01/01/2000;00:10:57;10;94;
01/01/2000;00:10:58;5;90;
01/01/2000;00:10:59;0;92;
01/01/2000;00:11:00;5;96;
01/01/2000;00:11:01;0;100;
01/01/2000;00:11:02;2;97;
01/01/2000;00:11:03;6;95;
01/01/2000;00:11:04;4;92;
01/01/2000;00:11:05;4;97;
01/01/2000;00:11:06;4;98;
01/01/2000;00:11:07;2;98;
01/01/2000;00:11:08;3;94;
01/01/2000;00:11:09;5;90;
01/01/2000;00:11:10;0;100;
01/01/2000;00:11:11;9;95;
01/01/2000;00:11:12;5;95;
01/01/2000;00:11:13;9;99;
01/01/2000;00:11:14;8;99;
01/01/2000;00:11:15;8;96;
01/01/2000;00:11:16;2;99;
01/01/2000;00:11:17;2;96;
01/01/2000;00:11:18;4;94;
01/01/2000;00:11:19;1;98;
01/01/2000;00:11:20;10;96;
01/01/2000;00:11:21;6;100;
01/01/2000;00:11:22;2;96;
01/01/2000;00:11:23;1;99;
01/01/2000;00:11:24;2;94;
01/01/2000;00:11:25;3;99;
01/01/2000;00:11:26;4;100;
01/01/2000;00:11:27;0;99;
01/01/2000;00:11:28;10;91;
01/01/2000;00:11:29;10;100;
01/01/2000;00:11:30;2;95;
01/01/2000;00:11:31;5;99;
01/01/2000;00:11:32;3;95;
01/01/2000;00:11:33;7;94;
01/01/2000;00:11:34;0;92;
01/01/2000;00:11:35;2;100;
01/01/2000;00:11:36;5;94;
01/01/2000;00:11:37;7;97;
01/01/2000;00:11:38;6;99;
01/01/2000;00:11:39;4;92;
01/01/2000;00:11:40;9;97;
01/01/2000;00:11:41;3;96;
01/01/2000;00:11:42;0;96;
01/01/2000;00:11:43;3;95;
01/01/2000;00:11:44;8;94;
01/01/2000;00:11:45;10;96;
01/01/2000;00:11:46;3;93;
01/01/2000;00:11:47;6;99;
01/01/2000;00:11:48;9;99;
01/01/2000;00:11:49;8;98;
01/01/2000;00:11:50;2;97;
01/01/2000;00:11:51;6;93;
01/01/2000;00:11:52;5;95;
01/01/2000;00:11:53;9;96;
01/01/2000;00:11:54;2;99;
01/01/2000;00:11:55;9;94;
01/01/2000;00:11:56;2;94;
01/01/2000;00:11:57;5;90;
01/01/2000;00:11:58;2;96;
01/01/2000;00:11:59;1;94;
01/01/2000;00:12:00;8;94;
01/01/2000;00:12:01;1;94;
01/01/2000;00:12:02;8;93;
01/01/2000;00:12:03;10;93;
01/01/2000;00:12:04;0;92;
01/01/2000;00:12:05;10;90;
01/01/2000;00:12:06;8;94;
01/01/2000;00:12:07;2;96;
01/01/2000;00:12:08;8;91;
01/01/2000;00:12:09;9;92;
01/01/2000;00:12:10;8;99;
01/01/2000;00:12:11;8;97;
01/01/2000;00:12:12;7;93;
01/01/2000;00:12:13;4;92;
01/01/2000;00:12:14;0;91;
01/01/2000;00:12:15;7;97;
01/01/2000;00:12:16;10;92;
01/01/2000;00:12:17;2;94;
01/01/2000;00:12:18;10;90;
01/01/2000;00:12:19;6;92;
01/01/2000;00:12:20;8;90;
01/01/2000;00:12:21;2;93;
01/01/2000;00:12:22;9;99;
01/01/2000;00:12:23;3;94;
01/01/2000;00:12:24;0;97;
01/01/2000;00:12:25;7;93;
01/01/2000;00:12:26;5;96;
01/01/2000;00:12:27;1;90;
01/01/2000;00:12:28;0;91;
01/01/2000;00:12:29;6;100;
01/01/2000;00:12:30;7;94;
01/01/2000;00:12:31;1;100;
01/01/2000;00:12:32;0;91;
01/01/2000;00:12:33;3;96;
01/01/2000;00:12:34;3;96;
01/01/2000;00:12:35;6;94;
01/01/2000;00:12:36;6;94;
01/01/2000;00:12:37;7;93;
01/01/2000;00:12:38;4;98;
01/01/2000;00:12:39;9;90;
01/01/2000;00:12:40;5;93;
01/01/2000;00:12:41;10;94;
01/01/2000;00:12:42;3;94;
01/01/2000;00:12:43;5;91;
01/01/2000;00:12:44;6;96;
01/01/2000;00:12:45;3;90;
01/01/2000;00:12:46;2;90;
01/01/2000;00:12:47;7;97;
01/01/2000;00:12:48;0;93;
01/01/2000;00:12:49;3;92;
01/01/2000;00:12:50;1;96;
01/01/2000;00:12:51;2;93;
01/01/2000;00:12:52;2;92;
01/01/2000;00:12:53;0;97;
01/01/2000;00:12:54;1;100;
01/01/2000;00:12:55;10;100;
01/01/2000;00:12:56;0;97;
01/01/2000;00:12:57;0;92;
